Program Name,Program Phone,Program Email,Program Address 1,Program Address 2,Town,Program Zip,EEC Regional Office Address:,Program Contact Name,License First Issue Date,Most Recently Renewed,License Number,Capacity,CCRR Name,CCRR Phone,Program Type
"Case, Renee",(781) 582-1814,renecase@comcast.net,3 Walter Faunce Rd,,Kingston,02364-1381,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,3/14/00,3/14/24,9141004,10,Child Care Network,(508) 778-9470,Family Child Care
"Casso, Rosa Elisa",(857) 210-8348,roxeliq29@gmail.com,5 Wyola Place #1,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,6/5/23,6/5/23,9106772,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Castaing, Maria",(617) 792-6889,carmenshua93@gmail.com,2920 WASHINGTON ST,,Roxbury,02119-1354,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/11/21,10/11/24,9153211,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Castillo De Falcon, Luisa",(857) 243-4243,luisaf.2125@gmail.com,"82 Westview Street, #40",,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/8/20,11/8/23,9128223,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Castillo Diaz, Elvira",(857) 308-9764,yelinnetcastillo@gmail.com,4 Norfolk Terrace #1,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/16/24,10/16/24,9144837,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Castillo-Parra, Margarita",(617) 697-1067,margaritacparra@gmail.com,85 BUSINESS STREET,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,3/29/12,3/29/21,9081012,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Castillo, Genesis",(617) 586-6078,02genesisc@gmail.com,66 COLORADO ST,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,7/11/22,7/11/22,9102929,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Castillo, Jocelin",(617) 442-4218,jocelinsoto2015@gmail.com,2925 WASHINGTON STREET,,Roxbury,2119,"500 Victory Road, Suite 2100, Quincy, MA 02171",,6/11/12,6/11/21,9082620,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Castillo, Lislbetty",(857) 300-0550,libe954@hotmail.com,99 Blue Hill Ave,,Roxbury,2119,"500 Victory Road, Suite 2100, Quincy, MA 02171",,1/30/20,1/30/23,9110022,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Castillo, Rosanny",(857) 999-1607,rcastillo617@hotmail.com,105 Zeigler St,,Roxbury,2119,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/8/24,12/8/24,9150767,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
Castle Hill Academy,(508) 359-6745,cmcguiggin@hotmail.com,309 NORTH ST,,Medfield,02052-1211,"324-R Clark Street, Worcester, MA 01606",Catherine McGuiggin,7/20/05,4/1/22,9169419,69,Seven Hills Child Care Resources,(508) 856-7930,Large Group
"Castro Garcia, Feliciana",(857) 222-9286,fcastrotj@live.com,14 Mount Everett St Apt 1,,Dorchester,2125,"500 Victory Road, Suite 2100, Quincy, MA 02171",,7/19/23,7/19/23,9118347,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Castro, Sandra",(774) 381-4478,silvasandra269@gmail.com,69 Ridge Hill Ave,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,3/5/24,3/5/24,9142354,6,Child Care Works,(508) 999-9930,Family Child Care
Catalina Alcantara,(857) 703-8181,catalinabones2013@gmail.com,39 Lexington Avenue   #2,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,7/31/16,8/29/22,9102719,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
Caterpillar Bilingual Childcare Center,(978) 677-8299,caterpillarbcc@gmail.com,256 Main Street,,Plympton,2367,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Jennifer Reyes,6/4/24,12/4/24,9161473,26,Child Care Network,(508) 778-9470,Large Group
Catherine White-Phillips,(617) 637-0574,cewhite27@gmail.com,1036 Truman Parkway,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/1/23,8/1/23,9121764,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Cavalcante dos Santos, Monica",(857) 206-1623,gardenofgoddaycare2025@gmail.com,24 May St,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/12/24,11/12/24,9158030,6,Community Care for Kids,(617) 657-5305,Family Child Care
CCLC at School Street,(617) 227-0554,081028@klcorp.com,44 SCHOOL STREET,,Boston,2108,"500 Victory Road, Suite 2100, Quincy, MA 02171",Wetzbergy Louis,1/12/12,8/6/23,9129973,38,Child Care Choices of Boston,(617) 542-5437,Large Group
Center For Little Learners,(781) 796-7959,centerforlittlelearners@gmail.com,352 Union Street,,Weymouth,2190,"500 Victory Road, Suite 2100, Quincy, MA 02171",Enxhi Taho,9/26/21,3/26/24,9143408,26,Community Care for Kids,(617) 657-5305,Large Group
Center Pre-School and Child Care,(781) 294-1256,pembrokecps128@gmail.com,409 Columbia Road,,Hanover,2339,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Melinda Brown,9/25/83,8/21/24,9147653,56,Child Care Network,(508) 778-9470,Large Group
"Cepeda, Santa",(617) 407-8370,santa.cotto@yahoo.com,42A ERIE ST,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/2/10,11/2/22,9112340,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Cespedes, Yordano",(617) 708-4854,yordanocespedes@icloud.com,43 Mclellan Street Apt 2,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/27/23,12/27/23,9134286,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Chacon, Lilliana",(857) 928-9061,lilichacon@yahoo.com,18 Beecher Place,,Newton,2459,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/21/20,12/21/23,9135688,8,Community Care for Kids,(617) 657-5305,Family Child Care
"Chafe, Samantha",(774) 297-9270,samanthachafe.sc@gmail.com,17 Christopher Road,,Randolph,2368,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,5/11/21,5/11/24,9144580,8,Community Care for Kids,(617) 657-5305,Family Child Care
"Chalmers, Felicia",(774) 223-5272,feliciachalmers@hotmail.com,79 Beacon Park,,Brockton,2302,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/24/23,8/24/23,9119032,6,Child Care Works,(508) 999-9930,Family Child Care
"Chapin, Lynne",(856) 313-0665,lynnetq05@aol.com,519 N. Quincy Street,,Abington,2351,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/30/16,8/30/22,9102041,8,Child Care Works,(508) 999-9930,Family Child Care
"Chaplain, Shannon",(781) 974-6191,tinkerbell1619@gmail.com,50 Christina drive,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",,4/3/24,4/3/24,9143177,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Charlemagne-Epiphane, Sabina",(617) 270-3131,rnn630@yahoo.com,97 WEST SELDEN ST,#1,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/3/05,8/3/23,9122546,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
Charles River YMCA Out of School Time Program,(617) 223-1795,ryankelly@ymcaboston.org,863 GREAT PLAIN AVE,,Needham,02492-3048,"324-R Clark Street, Worcester, MA 01606",Ryan Kelly,9/4/23,3/4/24,9141806,52,Community Care for Kids,(617) 657-5305,Large Group
"Charles, Jennifer",(774) 417-1481,jenmh22@gmail.com,4 Alfred Terrace,,Randolph,2368,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,6/5/23,6/5/23,9112116,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Chaudhry, Saira",(857) 222-9335,saira.j.chaudhry@gmail.com,69 Deerfield Rd,,Sharon,2067,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/22/21,9/22/24,9150120,8,Child Care Works,(508) 999-9930,Family Child Care
"Chavez Brooks, Sindy",(617) 291-9757,msbrookshope@gmail.com,10 Ridgewood Street #2,,Dorchester,2122,"500 Victory Road, Suite 2100, Quincy, MA 02171",,6/21/22,6/21/22,9099570,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Cheap, Sophoueth",(508) 816-9433,sophouethcheap26@yahoo.com,180 Howard St,,Brockton,2302,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/9/23,7/9/23,9124334,6,Child Care Works,(508) 999-9930,Family Child Care
"Chen, Lisa",(781) 526-9168,lisachen820@hotmail.com,108 Montclair Avenue,,Quincy,2171,"500 Victory Road, Suite 2100, Quincy, MA 02171",,6/23/15,6/23/24,9147880,9,Community Care for Kids,(617) 657-5305,Family Child Care
"Chen, Mei Fang",(617) 786-7475,m.chen321@yahoo.com,59 ARDELL STREET,,Quincy,2171,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/5/06,11/5/24,9152718,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Chen, Xiu Qing",(857) 800-3049,694959870chen@gmail.com,458 Beale Street,,Quincy,2169,"500 Victory Road, Suite 2100, Quincy, MA 02171",,1/29/24,1/29/24,9137224,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Cherrie, Melissa",(617) 331-5535,awwlpdaycare1998@yahoo.com,12 Shafter Street,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,1/11/01,6/20/23,9121989,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
Cherubs Child Development Center,(781) 837-8044,cherubs1@verizon.net,260 Main Street,,Marshfield,02050-2828,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Amy B. Fowler,11/2/03,7/16/23,9126825,90,Child Care Network,(508) 778-9470,Large Group
"Chery, Naomie",(774) 517-8216,naomie.chery45@gmail.com,16 Westhaven Street,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,1/19/22,1/19/25,9158317,6,Child Care Works,(508) 999-9930,Family Child Care
Childcare and Early Learning,(614) 648-2993,wichaca@gmail.com,45 Pond Street,,Norwell,2061,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Wichaca Yuen,11/15/22,5/15/23,9121266,28,Child Care Network,(508) 778-9470,Large Group
Children Nurturing Center,(508) 339-3545,bestnurturing@gmail.com,32 Church Street,,Mansfield,02048-2206,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Rukhsana Nazir,10/29/24,10/29/24,9153834,11,Child Care Works,(508) 999-9930,Large Group
Children of America Braintree,(781) 843-0746,coabraintreema@childrenofamerica.com,579 Granite Street,579 GRANITE ST,Braintree,2184,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Brandi Santos,8/26/14,4/13/23,9165575,117,Community Care for Kids,(617) 657-5305,Large Group
Children of America-Norwood LLC,(781) 253-7499,coanorwoodma@childrenofamerica.com,76 Vanderbilt Avenue,,Norwood,02062-5006,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Ashley Bissett,8/2/09,5/11/25,9167818,100,Community Care for Kids,(617) 657-5305,Large Group
Children's Ark Preschool,(508) 587-8032,childrensarkpreschool@yahoo.com,900 Main St,,Brockton,02301-6658,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Julie McQuarrie,10/6/82,2/13/23,9115456,20,Child Care Works,(508) 999-9930,Large Group
Children's Center,(617) 566-0190,kat@tccbrookline.org,69 CYPRESS STREET,,Brookline,2445,"500 Victory Road, Suite 2100, Quincy, MA 02171",Katrine Horion,1/7/88,1/22/24,9134793,29,Child Care Choices of Boston,(617) 542-5437,Large Group
Children's Choice Nursery School,(781) 337-2698,childrenschoice385@yahoo.com,385 RALPH TALBOT STREET,,South Weymouth,2190,"500 Victory Road, Suite 2100, Quincy, MA 02171",Karen Feeney,7/26/83,6/13/23,9124623,30,Community Care for Kids,(617) 657-5305,Large Group
Children's Development Center,(508) 828-1118,carolscare@comcast.net,366 South Main Street,,Raynham,2767,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Carol Hughson-Measor,1/1/09,7/4/24,9145317,46,Child Care Works,(508) 999-9930,Large Group
Children's Development Center of Assonet,(508) 644-3140,paula.cdc@yahoo.com,58R S Main St,,Assonet,02702-,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Sharon Loranger,10/5/08,10/9/23,9130353,74,Child Care Works,(508) 999-9930,Large Group
Children's Enrichment Center,(508) 454-3530,brendabarr@verizon.net,754 East Street,,Mansfield,02048-3016,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Brenda Barrett,4/8/01,12/19/23,9133130,83,Child Care Works,(508) 999-9930,Large Group
Children's Express at the Carolyn Lynch Children's Center,(617) 506-8542,rgeremia@childrensexpressma.com,90 Cushing Ave,,Dorchester,2125,"500 Victory Road, Suite 2100, Quincy, MA 02171",Robyn Geremia,7/26/22,7/26/24,9145764,60,Child Care Choices of Boston,(617) 542-5437,Large Group
"Children's Express Child Care, Inc",(857) 880-4896,mletourneau@childrensexpressma.com,114 South Main  Street,,Attleboro,2703,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Maura Letourneau,10/6/02,10/4/23,9128832,38,Child Care Works,(508) 999-9930,Large Group
"Children's Express Learning Center, Inc.",(508) 622-1441,celcinc@aol.com,250 East Main Street,,Norton,2766,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Maureen Sass,11/16/15,11/19/24,9156787,47,Child Care Works,(508) 999-9930,Large Group
Children's First at One Financial Center,339-529-1841,onefinancial@brighthorizons.com,1 FINANCIAL CENTER,,Boston,2111,"500 Victory Road, Suite 2100, Quincy, MA 02171",Maureen Barron,3/31/94,11/28/23,9131697,39,Child Care Choices of Boston,(617) 542-5437,Large Group
Children's Hospital Child Care Center,(617) 355-6006,donna.condon@childrens.harvard.edu,5 BROOKLINE PLACE,,Brookline,2445,"500 Victory Road, Suite 2100, Quincy, MA 02171",Donna Condon,6/25/90,5/18/23,9120905,90,Child Care Choices of Boston,(617) 542-5437,Large Group
Children's Learning Center,(617) 436-2480,sandra.burdette@use.salvationarmy.org,26 WALES STREET,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",Sandra Burdette,7/16/88,11/30/21,9095642,51,Child Care Choices of Boston,(617) 542-5437,Large Group
Children's Services of Roxbury Early Care & Education Center,(617) 989-9617,tsmith@csrox.org,520 DUDLEY STREET,,Roxbury,2119,"500 Victory Road, Suite 2100, Quincy, MA 02171",Tennelle Smith,2/3/03,11/27/23,9134104,103,Child Care Choices of Boston,(617) 542-5437,Large Group
Childrens House Montessori,(617) 325-2233,chmwrox@gmail.com,120 COREY STREET,,West Roxbury,2132,"500 Victory Road, Suite 2100, Quincy, MA 02171",Paula Granofsky,8/24/11,3/29/22,9098644,39,Child Care Choices of Boston,(617) 542-5437,Large Group
Children’s Happy Day School,617-325-0606,info@childrenshappyday.com,5 Charles Park Road,,West Roxbury,2132,"500 Victory Road, Suite 2100, Quincy, MA 02171",Brenda McNeil,4/25/22,10/25/22,9104663,76,Child Care Choices of Boston,(617) 542-5437,Large Group
"Choukeir, Dima",(617) 637-3643,d.chkeir18@gmail.com,91 Pine Hill Road,,Dedham,2026,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,3/24/24,3/24/24,9142464,6,Community Care for Kids,(617) 657-5305,Family Child Care
Circle Time Preschool and Child Care,(774) 365-9438,mruffini1@comcast.net,457 Winthrop Street,,Taunton,2780,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Stacie L Ruffini,10/13/15,12/6/24,9157855,26,Child Care Works,(508) 999-9930,Large Group
City Hall Child Care,(617) 635-3793,yamiley.millor@boston.gov,1 CITY HALL PLAZA RM 401,,Boston,2201,"500 Victory Road, Suite 2100, Quincy, MA 02171",Yamiley Millor,9/21/89,11/8/19,9050163,54,Child Care Choices of Boston,(617) 542-5437,Large Group
"Clark, Bianca",(781) 948-8737,biancaclarkre@gmail.com,88 Messenger Street,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/30/22,11/30/22,9103599,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
Clarke School East,(781) 821-3499,klynch@clarkeschools.org,1 Whitman Road,,Canton,02021-2707,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Kim Lynch,9/9/99,7/5/24,9145109,26,Child Care Works,(508) 999-9930,Large Group
"Clarke, Janice",(347) 652-3533,clajanice024@gmail.com,1 Celia Terrace,,Randolph,2368,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,10/23/19,10/23/22,9106932,10,Community Care for Kids,(617) 657-5305,Family Child Care
Cleveland Extended Day,(781) 551-3480,e.grogan@norwood.k12.ma.us,33 George Willett Parkway,,Norwood,2062,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Erin Remmes,9/5/24,9/5/24,9140613,78,Community Care for Kids,(617) 657-5305,Large Group
Clinton Path,(617) 731-8415,clintonpath1@gmail.com,58 Irving Street,,Brookline,2446,"500 Victory Road, Suite 2100, Quincy, MA 02171",Jennifer Hettman,4/13/91,8/30/23,9124345,18,Child Care Choices of Boston,(617) 542-5437,Large Group
Cole Before and After School Program,(781) 826-7900,smcsweeney@ssymca.org,81 HIGH ST,,Norwell,02061-1838,"500 Victory Road, Suite 2100, Quincy, MA 02171",Samantha Blumberg-McSweeney,10/7/96,1/19/25,9161614,26,Child Care Network,(508) 778-9470,Large Group
"Coleman, Traci",(508) 944-6902,colemantj@comcast.net,39 Suffolk Street,,Whitman,02382-2143,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/26/00,9/26/24,9152754,8,Child Care Works,(508) 999-9930,Family Child Care
"Collazos, Audrey",(508) 510-1663,elijahcmama@gmail.com,165 School Street,,Taunton,2780,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/14/21,7/14/24,9147966,6,Child Care Works,(508) 999-9930,Family Child Care
"Collins, Mary Ann",(508) 668-5598,mac5598@hotmail.com,1546 Main Street,,Walpole,02081-1702,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/19/98,4/30/23,9149433,9,Child Care Works,(508) 999-9930,Family Child Care
"Colon-santiago, Yadira",(857) 500-9195,yayahomedaycare@gmail.com,24 Appaloosa Way,,Taunton,2780,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,10/27/21,10/27/24,9158509,8,Child Care Works,(508) 999-9930,Family Child Care
"Colon, Leonor",(857) 272-1667,laleona75@yahoo.com,868 Belmont Street,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,2/4/24,2/4/24,9135520,6,Child Care Works,(508) 999-9930,Family Child Care
"Commesso, Lisa",(617) 842-4511,lisacommesso@gmail.com,39 Jacobs Trail,,Norwell,02061-2039,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,4/9/06,4/9/24,9144110,10,Child Care Network,(508) 778-9470,Family Child Care
Commonwealth Children's Center,(617) 727-4802,srogers@commchildcenter.com,One Ashburton Place  Room 105A,,Boston,2108,"500 Victory Road, Suite 2100, Quincy, MA 02171",Susan Rogers,12/23/82,3/26/24,9137861,55,Child Care Choices of Boston,(617) 542-5437,Large Group
Community Nursery Kindergarten,(781) 294-1654,cnkpreschool@gmail.com,105 Center St,,Pembroke,02359-0000,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Jean Holland,10/29/89,10/24/24,9153924,39,Child Care Network,(508) 778-9470,Large Group
Compass Zone Program,(508) 746-6070,cyoung@bgcplymouth.org,9 Resnik Road,,Plymouth,02360-4892,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Christine Murray,8/26/04,1/31/25,9159319,78,Child Care Network,(508) 778-9470,Large Group
"Concepcion, Altagracia",(857) 991-6336,altagraciaconcepcion0328@gmail.com,608 NORFOLK STREET,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,3/17/04,3/17/22,9095903,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Concolato Greggio, Tarcilia",(774) 204-2326,greggiotarcilia@gmail.com,57 Exchange St,2nd Floor,Rockland,2370,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,10/22/23,10/22/23,9133156,6,Child Care Network,(508) 778-9470,Family Child Care
"Conlon, Marlene",(508) 668-3787,mitzi300@msn.com,28 JOHN TURCO DR,,Walpole,02081-2012,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/13/99,7/17/22,9102393,8,Child Care Works,(508) 999-9930,Family Child Care
"Connolly, Oonagh",(857) 891-7638,forbeshillmontessori@gmail.com,23 BISHOP RD,,Quincy,02170-3601,"500 Victory Road, Suite 2100, Quincy, MA 02171",,9/22/20,9/22/23,9128539,8,Community Care for Kids,(617) 657-5305,Family Child Care
"Connors, Ryanmarie",(508) 822-2717,ryanmarie.connors@verizon.net,944 Middleboro Avenue,,East Taunton,02718-1227,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,4/18/24,4/18/24,9141106,10,Child Care Works,(508) 999-9930,Family Child Care
"Conroy, Karen",(508) 668-9630,wreckit@verizon.net,562 Washington Street,,East Walpole,02032-1328,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/19/00,7/19/24,9149049,8,Child Care Works,(508) 999-9930,Family Child Care
