FormId,ProviderName,ProviderId,City,ZIP,CCAP,Address,Availability,Rating,ProviderUpdateRequestId,CreatedDate,ReportedDateTime,SubmittedDateTime,FullSubmittedDateTime,PhoneNumber,Serves,Setting,Status,RoleID,URL
,Early Foundation Academy LLC,4141,Cranston,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4141
,Esperanza Arias,1008,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1008
,Faith Nursery School,1163,Cranston,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1163
,Garden City School                                ,4477,Cranston,,No,,Contact Program,3,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4477
,Glen Hills School,1086,Cranston,,No,,Contact Program,1,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1086
,Hope Highlands Elementary School,1370,Cranston,,No,,Contact Program,0,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1370
,Iris Jimenez,1588,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1588
,Josefina Javier,5037,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5037
,Kasselia Torres,5106,Cranston,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5106
,Learning Brooke ECE Center,678,Cranston,,Yes,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=678
,Marcia Estrella,5235,Cranston,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5235
,Maria Pichardo,733,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=733
,Marlenny Lizardo,903,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=903
,Master Lee's U.S. Taekwondo,4616,Cranston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4616
,"Miss Lee Ann's, Inc.",870,Cranston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=870
,Ms. Carol's Learning Center LLC,4386,Cranston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4386
,Nancy Morrobel,734,Cranston,,Yes,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=734
,Rossanna Perez,599,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=599
,Sabrina Durastanti,847,Cranston,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=847
,Sstarbirth Day Care,270,Cranston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=270
,Stone Hill School                                 ,4453,Cranston,,No,,Contact Program,3,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4453
,Susan Jorge,259,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=259
,The Gingerbread House - I/T,852,Cranston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=852
,The Little Village Schoolhouse II,5077,Cranston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5077
,The Little Village Schoolhouse III,5133,Cranston,,No,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5133
,Western Cranston Learning Center,431,Cranston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=431
,Yajaira Theork,5256,Cranston,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5256
,Yosanna Garcia,5245,Cranston,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5245
,Candy Cane LLC.,1076,Cranston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1076
,Colleen Wilmot,555,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=555
,Kids Club on the Pike,3652,Cranston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3652
,Little Learners Academy Cranston,4098,Cranston,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4098
,Orchard Farms Elementary School,4455,Cranston,,No,,Contact Program,5,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4455
,Pumpkin Patch Child Center,614,Cranston,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=614
,The Curious Child,1059,Cranston,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1059
,The Giving Tree Academy,4618,Cranston,,No,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4618
,Cynthia Dubay,48,Ashaway,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=48
,Trinity Lutheran Preschool,955,Ashaway,,No,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=955
,Block Island Early Learning Center,544,Block Island,,Yes,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=544
,Bradford Elementary School,1117,Bradford,,No,,Contact Program,0,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1117
,Heather McDonald,928,Bradford,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=928
,Charlestown Early Learning Center,974,Charlestown,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=974
,Hand-in-Hand Child Care Center,222,Charlestown,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=222
,Kimberly Tonn,5264,Charlestown,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5264
,St. Andrew Preschool,975,Charlestown,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=975
,Hidden Hills Early Learning Center,884,Exeter,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=884
,Mabel Marin Ortega,5226,Exeter,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5226
,The Children's Village,5026,Exeter,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5026
,Hope Valley Elementary School,1127,Hope Valley,,No,,Contact Program,2,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1127
,Little Beginnings,4503,Hope Valley,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4503
,Wood River Preschool,973,Hope Valley,,No,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=973
,Cadence Academy Preschool NK,4360,North Kingstown,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4360
,Children's Learning Express,718,North Kingstown,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=718
,Christine Portunato,5200,North Kingstown,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5200
,Curious Minds Early Learning Ctr.,4276,North Kingstown,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4276
,Fishing Cove Elementary School,1100,North Kingstown,,No,,Contact Program,4,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1100
,Kent County Y at Forest Park,1197,North Kingstown,,No,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1197
,Kent County Y at Stony Lane,5046,North Kingstown,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5046
,Kristen DiNezza,4533,North Kingstown,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4533
,Sarah Calat,3613,North Kingstown,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3613
,South County Montessori School,159,North Kingstown,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=159
,Sunshine Early Child Care Center,143,North Kingstown,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=143
,Tri-County CAA N.K. Head Start,2984,North Kingstown,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=2984
,West Bay Christian Academy,912,North Kingstown,,No,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=912
,The Early Learning Ctr of RI-Saund,5167,Saunderstown,,No,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5167
,CANE Child Development Center,131,Wakefield,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=131
,Growing Children of Rhode Island,1274,Wakefield,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1274
,Msgr Clarke School Little Angels,4384,Wakefield,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4384
,Peace Dale Elementary School,4529,Peace Dale,,No,,Contact Program,5,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4529
,Phyllis Neilsen,73,South Kingstown,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=73
,Reyna Fernandez,1017,Wakefield,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1017
,Sandcastles Montessori Preschool,976,South Kingstown,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=976
,Stepping Stone Preschool,932,Wakefield,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=932
,The Goddard School,818,South Kingstown,,No,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=818
,The Village Cooperative Nursery,963,South Kingstown,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=963
,Tri-County CAA Westerly Head Start,2981,Wakefield,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=2981
,Tri-County Comm. AA - Joyful Learn,3669,South Kingstown,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3669
,First Step At Kingston,127,Kingston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=127
,URI Child Development Center,891,Kingston,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=891
,Marta San Martino,4676,Narragansett,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4676
,Narragansett Elementary School,1097,Narragansett,,No,,Contact Program,4,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1097
,Quest Montessori School,529,Narragansett,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=529
,St. Peter's Pre School,952,Narragansett,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=952
,South County Y at Peace Dale,285,Peace Dale,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=285
,South County YMCA Childcare Center,313,Peace Dale,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=313
,Cadence Academy Preschool Westerly,4362,Westerly,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4362
,Central Nursery School,931,Westerly,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=931
,Clark Street Daycare,5140,Westerly,,No,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5140
,Dorothy Gingerella,5175,Westerly,,No,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5175
,Dunn's Corners Early LC/Kid Kare,134,Westerly,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=134
,Littlebrook Child Development Ctr.,150,Westerly,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=150
,Ocean Comm YMCA @ Springbrook OST,4988,Westerly,,Yes,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4988
,Ocean Comm YMCA @ State Street OST,4990,Westerly,,Yes,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4990
,Westerly Preschool,1031,Westerly,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1031
,Amy Tretton,1054,Richmond,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1054
,Anne Monaghan,34,West Kingston,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=34
,Lisa Craig,533,Richmond,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=533
,South Kingstown Integrated Pre-school,1113,West Kingstown,,No,,Contact Program,0,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1113
,West Kingston Elementary School,4530,West Kingston,,No,,Contact Program,0,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4530
,Ocean Comm YMCA at Richmond School,5063,Wyoming,,Yes,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5063
,Richmond Elementary School,1126,Wyoming,,No,,Contact Program,2,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1126
