provider_name,phone,address,latitude,longitude,monitoring_reports
Milagros Fernández González,(939) 286-9670,"104 Calle Simón Carlo Mayagüez, P. R. 00682-3136",0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Milagros Fernández González 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Milagros-Fernandez-Gonzalez.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Proveedor Exento Milagros Fernandez.pdf'}]"
"Centro Educativo Caritas Felices, Inc.",(787) 675-0424,"105 Calle José Calazán Lassalle Moca, P.R. 00676",18.395923,-67.113791,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Centro-Educativo-Caritas-Felices-Inc.pdf'}, {'year': '2023', 'url': '/../docproveedores/INFORME-DE-MONITORIA-CARITAS-FELICES-02-05-23-1.pdf'}]"
Red de Cuido COSIANI,,,0,0,"[{'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-Hogar-de-cuido-Sedney-Olivencia-Marchany-2023-2.pdf'}]"
Johan Batiz Parrilla,,Ponce,0,0,"[{'year': '2022', 'url': '/../docproveedores/Resultado-  Johan Batiz 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-de-resulatdos-2023-Johan-Batiz-Parrilla-1.pdf'}]"
Aladdin Preschool & Day Care,(787) 951-6690,"Calle Ramon E. Betances # 114, Mayaguez",18.204195,-67.140562,"[{'year': '2022', 'url': '/../docproveedores/Resultado-  Aladdin Preschool Day Care 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-Aladdin-Preschool-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-aladdin-preschool-and-day-care-center.pdf'}]"
Municipio de Guánica,787543-9552,Ramal 116 km 0.3 Guánica,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Mun. de Guanica 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Municipio de Guanica 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/11-2023 Municipio de Guanica.pdf'}]"
Levittown Academy And Learning Center,787-399-9661,Ave. Boulevard P. 1447 Levittown Lakes Toa Baja 00949,18.449892,-66.18129,"[{'year': '2023', 'url': '/../docproveedores/Resultado- Levittown Academy and Learning Center 2023.pdf'}]"
Dream Makers Daycare & Preschool,787-630-9005 / 939-232-8634,"LL-12 Calle 30, Urb. Santa Juanita, PR 00956",18.371172,-66.162474,"[{'year': '2021', 'url': '/../docproveedores/Resultado-DREAM MAKER DAY CARE 2021.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-DREAM MAKER DAY CARE 2023 sept 27.pdf'}]"
Centro Guayacan Municipio de Carolina,787-757-2626,"Calle Fernandez Juncos Casa Alcaldia Piso 1 Carolina, PR 00987",18.405018,-65.953866,"[{'year': '2021', 'url': '/../docproveedores/Resultado-Centro Guayacan Municipio de Carolina 2021.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-Centro Guayacan Municipio de Carolina 2023.pdf'}]"
Kelvin Kids World,787-796-9277,"Comunidad Los Puertos Carr. 691 Km 3.9 Dorado, PR",18.439087,-66.303411,"[{'year': '2023', 'url': '/../docproveedores/Resultado-Kelvin Kids World 2023.pdf'}]"
Manos y Manitas,787-656-7377,carr. # 33 km 9.3 Bo. Candelario Humacao,18.104696,-65.824058,"[{'year': '2023', 'url': '/../docproveedores/Resultado- MANOS Y MANITAS - 2023.pdf'}]"
Happy Land Day Care and School 1,939-301-2837,"Carr. 164 Km. 14.4, Bo. Palmarejo",18.327026,-66.296471,"[{'year': '2021', 'url': '/../docproveedores/HAPPYLAND DAY CARE AND SCHOOL I 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/HAPPYLAND DAY CARE AND SCHOOL I 2023-ACUDENCCCE8581.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-HappyLandaDay_Care-Corozal.pdf'}]"
CCD Step By Step,787-858-1265,"Urb San Vicente, 2 Numero 22, Vega Baja, PR 00693",18.454965,-66.386165,"[{'year': '2021', 'url': '/../docproveedores/STEP BY STEP 1 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/STEP BY STEP 1 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/STEP BY STEP 1 2023.pdf'}]"
Step By Step 2,787-965-9009,"Urb San Vicente, Calle 22  Numero 243, Vega Baja, PR 00693",18.446189,-66.404022,"[{'year': '2023', 'url': '/../docproveedores/STEP BY STEP 2 2023.pdf'}]"
Karen Ortiz,787-242-0026,Guayanilla,0,0,"[{'year': '2023', 'url': '/../docproveedores/Resultado-Karen Ortiz 2023-Guayanilla.pdf'}]"
Katerina Bonilla Toro-Red Coamo,,Coamo,0,0,"[{'year': '2023', 'url': '/../docproveedores/Resultado- Katerina Bonilla Toro 2023-Coamo.pdf'}]"
Gelitz Alvarado Bermudez-Red Coamo,,Coamo,0,0,"[{'year': '2023', 'url': '/../docproveedores/Resultado-Gelitz Alvarado 2023-Coamo.pdf'}]"
CCD Tropico,787-780-3463,Calle Tilo EA-22-23-24 Urb. Los Almendros Bayamón PR 00961,18.419484,-66.161737,"[{'year': '2021', 'url': '/../docproveedores/Resultado- El Tropico 2021.pdf'}, {'year': '2023', 'url': '/../docproveedores/CCD TROPICO INC 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-CCD El Tropico.pdf'}]"
Diana A Mercado Del Valle,,"Mayaguez, PR 00680",0,0,"[{'year': '2022', 'url': '/../docproveedores/Diana A. Mercado Del Valle 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Diana A. Mercado Del Valle 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/Diana A. Mercado Del Valle 2024.pdf'}]"
Jacqueline López Feliciano,,"Hormigueros, Puerto Rico 00660",0,0,"[{'year': '2021', 'url': '/../docproveedores/Jacqueline López Feliciano 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Jacqueline López Feliciano 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Jacqueline López Feliciano 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/Jacqueline López Feliciano 2024.pdf'}]"
Joeli M. Mari González,,"Hormigueros, Puerto Rico 00660",0,0,"[{'year': '2021', 'url': '/../docproveedores/Joely M. Mari González 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Joely M. Mari González 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Joely M. Mari González 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/Joely M. Mari Gonzalez 2024.pdf'}]"
Dejando Huellas,787-881-5879,Villa Los Santos Calle 14 DD 41,18.4645033,-66.7411183,"[{'year': '2021', 'url': '/../docproveedores/2021 Dejando Huellas-Arecibo.pdf'}, {'year': '2022', 'url': '/../docproveedores/2022 Dejando Huellas.pdf'}, {'year': '2023', 'url': '/../docproveedores/2023 Dejando Huellas-Arecibo.pdf'}, {'year': '2024', 'url': '/../docproveedores/04-2024 Dejando Huellas.pdf'}]"
Generación Futura,787-331-5417,carr 371 km 14 bo. Almacigo Bajura,18.0478466,-66.8783817,"[{'year': '2024', 'url': '/../docproveedores/2024 Generación Futura.pdf'}]"
Brigth Litter Minds,787-356-1641,carr. 662 Km 1.9  Santana,18.4442158,-66.6592006,"[{'year': '2024', 'url': '/../docproveedores/4-2024 Brigth Litter Minds.pdf'}]"
Kids Paradise and Learning Center,787-607-4631,carr. 459 Bo. Jobos Sector Nieves,18.4951255,-67.0849852,"[{'year': '2024', 'url': '/../docproveedores/2024 Kids Paradise and Learning Center-Isabela.pdf'}]"
Colegio La Monserrate,787-849-1355,Bo. Jaguitas carr. 346 km 1.0,18.1382753,-67.1093574,"[{'year': '2024', 'url': '/../docproveedores/02-2024 Colegio La Monserrate.pdf'}]"
Desarrollo del Niño Amanecer,787-816-4040,carr. 129 Bo. Hato Arriba 96,18.4401385,-66.753593,"[{'year': '2024', 'url': '/../docproveedores/5-2024 Desarrollo Del Niño Amanecer.pdf'}]"
Koquimar Day Care,787-269-6768,Urb. Villa Contessa F-3 Calle Castilla,18.3823388,-66.1722767,"[{'year': '2024', 'url': '/../docproveedores/05-2024 Koquimar Day Care .pdf'}]"
Colegio Integración Educativa,787-918-8898,Urb. San Antonio Calle 9 F-12,18.2443356,-66.0323663,"[{'year': '2024', 'url': '/../docproveedores/2024 - CENTRO INTEGRACION EDUCATIVA (CIE) 2024.pdf'}]"
Centro Bo. Turabo - Caguas,787-744-1250,Carr.1 Km 40.2 Bo Turabo Abajo Sector Hacienda Ramonita,18.197511,-66.0583926,"[{'year': '2024', 'url': '/../docproveedores/2024-CENTRO BO. TURABO Caguas.pdf'}]"
Early Brain,787-486-1808,Urb La Esperanza calle 1 B-6,18.409272,-66.3083786,"[{'year': '2024', 'url': '/../docproveedores/2024-Early Brain.pdf'}]"
Academia Cristiana Hasiel,787-234-2773,Urb. Lomas Verdes Calle Coral 356,18.3765477,-66.1504953,"[{'year': '2024', 'url': '/../docproveedores/06-2024 Academia Cristiana Hasiel.pdf'}]"
San Justo Vidas SSE,787-479-9378,Carr. 848 km 1.1 Bo. Saint Just Trujillo Alto PR,18.3712002,-66.0141986,"[{'year': '2021', 'url': '/../docproveedores/2021-san-justo-vidas-sse.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-san-justo-vida-sse.pdf'}]"
CCD Mundo de Sueños-Guayanilla,787-698-1003,Carr. 132 k.m. 4.2 Bo. Macaná,18.0557397,-66.773714,"[{'year': '2024', 'url': '/../docproveedores/2024-mundo-de-suenos.pdf'}]"
COSIANI Kids,787-274-1998,Bo. Candelaria Arenas Calle Tabonuco Solar D,18.4179954,-66.2180657,"[{'year': '2024', 'url': '/../docproveedores/2024-cosiani-kids.pdf'}]"
Rayitos de Sol,787-708-8114,Urb. Muñoz Rivera calle Crisálida #23,18.3790791,-66.1056279,"[{'year': '2024', 'url': '/../docproveedores/2024-rayitos-de-sol.pdf'}]"
Tesoritos Day Care,787-677-8654,Calle Campeche #167,18.0050725,-66.6135014,"[{'year': '2024', 'url': '/../docproveedores/2024-tesoritos-day-care.pdf'}]"
Tiny Footsteps,939-545-5442,Carr. 188 Bo. San Isidro KM 1.5,18.391899,-65.8957978,"[{'year': '2024', 'url': '/../docproveedores/2024-tiny-footsteps-nuevo-proveedor.pdf'}]"
Vicentita Deliz,787-895-7783,PR 113 KM 05 Bo. Terranova,18.4799801,-66.9644172,"[{'year': '2024', 'url': '/../docproveedores/2024-vicentita-deliz.pdf'}]"
First Step Center Corp,787-210-9442,Urb. Royal Town X 14 Calle 17,18.3656414,-66.1722712,"[{'year': '2024', 'url': '/../docproveedores/2024-first-step-center.pdf'}]"
Vidi Monserrat Albelo Rosas,,"Mayaguez, PR 00680",0,0,"[{'year': '2024', 'url': '/../docproveedores/2024-Vidi_Monserrat_Albelo_Rosas.pdf'}]"
CCD Bosque Infantil Alyaner Inc.,787-615-7310,Bo. Palmer carr. 191 km 1.1,18.3617377,-65.7685834,"[{'year': '2022', 'url': '/../docproveedores/2022-CCD_Bosque_Infantil_Alyaner.pdf'}]"
El Triunfo Inc.,787-771-4420,Urb.  Del Carmen calle Los Ángeles #1020,18.3990875,-66.0406195,"[{'year': '2022', 'url': '/../docproveedores/2022-El_Triunfo.pdf'}, {'year': '2023', 'url': '/../docproveedores/2023-El_Triunfo.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-El_Triunfo.pdf'}]"
AYANI Camuy,787-544-4017,Calle Muños Rivera 58,18.4835797,-66.843181,"[{'year': '2021', 'url': '/../docproveedores/2021-Ayani_Camuy.pdf'}, {'year': '2022', 'url': '/../docproveedores/2022-Ayani_Camuy.pdf'}, {'year': '2023', 'url': '/../docproveedores/2023-Ayani_Camuy.pdf'}]"
Colegio Maria Auxiliadora - Carolina,787-762-0350,AVE SANCHEZ CASTANO BLQ 122 42A VILLA CAROLINA,18.3974272,-65.9642088,"[{'year': '2024', 'url': '/../docproveedores/2024-COLEGIO_MARIA_AUXILIADORA_CAROLINA_PR.pdf'}]"
YMCA de San Juan,787-728-7200,800 Boulevard Sagrado Corazón Esq. Angeles suite 32,18.4364731,-66.0654401,"[{'year': '2022', 'url': '/../docproveedores/2022-YMCA_SAN_JUAN.pdf'}, {'year': '2023', 'url': '/../docproveedores/2023-YMCA_San_Juan.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-YMCA_San_Juan.pdf'}]"
Andarines Day Care,787-354-4847,1107 Calle Padres Capuchinos Rio Piedras,18.3980058,-66.0472788,"[{'year': '2024', 'url': '/../docproveedores/2024-Andarines_Day_Care.pdf'}]"
CCD OT Community School,787-200-0567,Urb. San Martin 1232 calle julian bengochea,18.3934406,-66.0024795,"[{'year': '2024', 'url': '/../docproveedores/2024-CCD_OT_Community_School.pdf'}]"
Centro Esperanza Loiza,787-876-3389,Po Box 482,18.4291861,-65.8456881,"[{'year': '2024', 'url': '/../docproveedores/2024-CENTRO_ESPERANZA_LOIZA.pdf'}]"
Montessori del Valle,787-612-7072,Calle Este Solar 6 B Ext. El Verde Sur,18.22169,-66.0380219,"[{'year': '2024', 'url': '/../docproveedores/2024-Montessori_del_Valle.pdf'}]"
EsenciArt Performance Early Chilhood Center,787-368-3515,Urb. San Gerardo Calle Pasadena #320,18.3874651,-66.0895577,"[{'year': '2024', 'url': '/../docproveedores/2024-ESENCIART_PERFORMANCE.pdf'}]"
Carmen T. Ocana,,Vega Alta,0,0,"[{'year': '2024', 'url': '/../docproveedores/2024-Carmen_T_Ocana_Atiles.pdf'}]"
Saltarines,787-451-5544,Urb. Paseo Reales Calle 2 Blq. 1 Casa 751,18.4447989,-66.6481012,"[{'year': '2023', 'url': '/../docproveedores/2023-Saltarines.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Saltarines.pdf'}]"
"Lovely Little Einstein, Inc.",787-723-1500,549 Calle Hoare,18.4552755,-66.0824187,"[{'year': '2024', 'url': '/../docproveedores/2024-LovelyLittle_Einsteins.pdf'}]"
Santa Luisa- New York Foundling,787-414-6012,Ave. Ponce de Leon 1744,18.4419425,-66.0655401,"[{'year': '2024', 'url': '/../docproveedores/2024-Santa_Luisa_NY_Foundling.pdf'}]"
Red por los Derechos de la Niñez de PR (Alegría),787-952-3302,Ave. Barbosa #608 Barrio Obrero,18.2479521,-65.9232174,"[{'year': '2024', 'url': '/../docproveedores/2024-Redpor_los_derechos_de_la_Ninez_y_la_junventud_de_PR-Alegria.pdf'}]"
Red por los Derechos de la Niñez de PR (Centro Amor,787-952-3303,Calle San Antonio Final Esq. Ave. Haydee Rexach Barrio Obrero,18.2479521,-65.9232174,"[{'year': '2024', 'url': '/../docproveedores/2024-Redpor_derechos_de_la_ninez_y_la_juventud-Centro_Amor.pdf'}]"
Red por los Derechos de la Niñez de PR (Equidad),787-952-3304,Bo. Obrero 2do piso Centro de Serv. Múltiples de Bo. Obrero Ave. Borinquen,18.2479521,-65.9232174,"[{'year': '2024', 'url': '/../docproveedores/2024-Redpor_los_derechos_de_la_Ninez_y_la_juventud_de_PR-Equidad.pdf'}]"
Little Clover Enrichment Center,787-864-7630,27 Calle Eugenio Maria de Hostos,17.9868325,-66.1132739,"[{'year': '2024', 'url': '/../docproveedores/2024-Littleclover.pdf'}]"
Academia Mundo Educativo,939-419-8862,Urb. Portal del la Reina 165 Calle Princesa,18.0149152,-66.3812851,"[{'year': '2024', 'url': '/../docproveedores/2024-Mundo_educativo_2024.pdf'}]"
